deleted network stats,12-12-2022_20:28:36
Sent,0.052734375 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:41:41 ####################
Sent,18.6201171875 MB
Received,4.9814453125 MB
#################### NETWORK STATS 15/12/2022 00:41:42 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:41:44 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:41:45 ####################
Sent,0.052734375 MB
Received,0.052734375 MB
#################### NETWORK STATS 15/12/2022 00:41:46 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:41:47 ####################
Sent,0.0537109375 MB
Received,0.052734375 MB
#################### NETWORK STATS 15/12/2022 00:41:49 ####################
Sent,0.24609375 MB
Received,1.001953125 MB
#################### NETWORK STATS 15/12/2022 00:41:50 ####################
Sent,0.0537109375 MB
Received,0.4248046875 MB
#################### NETWORK STATS 15/12/2022 00:41:51 ####################
Sent,0.0 MB
Received,0.681640625 MB
#################### NETWORK STATS 15/12/2022 00:41:53 ####################
Sent,0.0 MB
Received,0.681640625 MB
#################### NETWORK STATS 15/12/2022 00:41:54 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:41:55 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:41:56 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:41:58 ####################
Sent,0.0 MB
Received,0.701171875 MB
#################### NETWORK STATS 15/12/2022 00:41:59 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:00 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:01 ####################
Sent,0.0 MB
Received,0.701171875 MB
#################### NETWORK STATS 15/12/2022 00:42:03 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:04 ####################
Sent,0.052734375 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:05 ####################
Sent,0.0 MB
Received,0.052734375 MB
#################### NETWORK STATS 15/12/2022 00:42:06 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:08 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:09 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:10 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:11 ####################
Sent,0.10546875 MB
Received,0.1767578125 MB
#################### NETWORK STATS 15/12/2022 00:42:13 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:14 ####################
Sent,0.10546875 MB
Received,0.1767578125 MB
#################### NETWORK STATS 15/12/2022 00:42:15 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:16 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:18 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:19 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:20 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:21 ####################
Sent,0.6982421875 MB
Received,0.6484375 MB
#################### NETWORK STATS 15/12/2022 00:42:23 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:24 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:25 ####################
Sent,0.0 MB
Received,0.0 MB
#################### NETWORK STATS 15/12/2022 00:42:27 ####################
Sent,3.3916015625 MB
Received,0.54296875 MB
